,Booking_date,Class_name,Member,Class Time
1993,2022-04-11 (Monday),Power  (Power) (52741),14,11:30:00
1994,2022-04-11 (Monday),PRIME (57332),9,12:15:00
1995,2022-04-11 (Monday),Power  (Power) (52741),15,16:30:00
1996,2022-04-11 (Monday),Push  (Push) (52476),16,05:15:00
1997,2022-04-11 (Monday),Push  (Push) (52476),8,17:15:00
1998,2022-04-11 (Monday),Power  (Power) (52741),15,06:00:00
1999,2022-04-11 (Monday),Push  (Push) (52476),11,18:00:00
2000,2022-04-11 (Monday),Push  (Push) (52476),18,06:45:00
2001,2022-04-11 (Monday),Push  (Push) (52476),17,08:45:00
2002,2022-04-11 (Monday),Power  (Power) (52741),13,09:30:00
2003,2022-04-12 (Tuesday),Push  (Push) (52476),13,11:30:00
2004,2022-04-12 (Tuesday),PRIME (57332),7,15:45:00
2005,2022-04-12 (Tuesday),Power  (Power) (52741),13,05:15:00
2006,2022-04-12 (Tuesday),Power  (Power) (52741),9,17:15:00
2007,2022-04-12 (Tuesday),Push  (Push) (52476),20,06:00:00
2008,2022-04-12 (Tuesday),PRIME (57332),5,06:45:00
2009,2022-04-12 (Tuesday),Power  (Power) (52741),10,08:45:00
2010,2022-04-12 (Tuesday),Push  (Push) (52476),12,09:30:00
2011,2022-04-13 (Wednesday),PRIME (57332),4,12:15:00
2012,2022-04-13 (Wednesday),Power  (Power) (52741),12,16:30:00
2013,2022-04-13 (Wednesday),Push  (Push) (52476),12,05:15:00
2014,2022-04-13 (Wednesday),Push  (Push) (52476),13,17:15:00
2015,2022-04-13 (Wednesday),Power  (Power) (52741),14,06:00:00
2016,2022-04-13 (Wednesday),Push  (Push) (52476),13,18:00:00
2017,2022-04-13 (Wednesday),Push  (Push) (52476),17,06:45:00
2018,2022-04-13 (Wednesday),Push  (Push) (52476),16,08:45:00
2019,2022-04-13 (Wednesday),Power  (Power) (52741),9,09:30:00
2020,2022-04-14 (Thursday),PRIME (57332),1,12:15:00
2021,2022-04-14 (Thursday),PRIME (57332),5,15:45:00
2022,2022-04-14 (Thursday),Push  (Push) (52476),13,16:30:00
2023,2022-04-14 (Thursday),Power  (Power) (52741),10,05:15:00
2024,2022-04-14 (Thursday),Power  (Power) (52741),10,17:15:00
2025,2022-04-14 (Thursday),Push  (Push) (52476),13,06:00:00
2026,2022-04-14 (Thursday),Push  (Push) (52476),10,18:00:00
2027,2022-04-14 (Thursday),PRIME (57332),7,06:45:00
2028,2022-04-14 (Thursday),Power  (Power) (52741),17,08:45:00
2029,2022-04-14 (Thursday),Push  (Push) (52476),15,09:30:00
2030,2022-04-15 (Friday),Push  (Push) (52476),15,11:30:00
2031,2022-04-15 (Friday),PRIME (57332),8,12:15:00
2032,2022-04-15 (Friday),PRIME (57332),1,15:45:00
2033,2022-04-15 (Friday),Power  (Power) (52741),12,16:30:00
2034,2022-04-15 (Friday),Push  (Push) (52476),9,05:15:00
2035,2022-04-15 (Friday),Push  (Push) (52476),9,17:15:00
2036,2022-04-15 (Friday),Power  (Power) (52741),13,06:00:00
2037,2022-04-15 (Friday),Push  (Push) (52476),12,06:45:00
2038,2022-04-15 (Friday),Push  (Push) (52476),18,08:45:00
2039,2022-04-15 (Friday),Power  (Power) (52741),14,09:30:00
2040,2022-04-16 (Saturday),Push  (Push) (52476),23,08:00:00
2041,2022-04-16 (Saturday),PRIME (57332),3,08:45:00
2042,2022-04-16 (Saturday),Power  (Power) (52741),15,09:30:00
2043,2022-04-18 (Monday),Power  (Power) (52741),14,11:30:00
2044,2022-04-18 (Monday),PRIME (57332),7,12:15:00
2045,2022-04-18 (Monday),Power  (Power) (52741),21,16:30:00
2046,2022-04-18 (Monday),Push  (Push) (52476),12,05:15:00
2047,2022-04-18 (Monday),Push  (Push) (52476),8,17:15:00
2048,2022-04-18 (Monday),Push  (Push) (52476),19,18:00:00
2049,2022-04-18 (Monday),Push  (Push) (52476),17,06:45:00
2050,2022-04-18 (Monday),Push  (Push) (52476),19,08:45:00
2051,2022-04-18 (Monday),Power  (Power) (52741),12,09:30:00
2052,2022-04-19 (Tuesday),Push  (Push) (52476),16,11:30:00
2053,2022-04-19 (Tuesday),Specialty Class  (Power Prep) (52899),1,12:15:00
2054,2022-04-19 (Tuesday),PRIME (57332),7,15:45:00
2055,2022-04-19 (Tuesday),Push  (Push) (52476),14,16:30:00
2056,2022-04-19 (Tuesday),Power  (Power) (52741),17,05:15:00
2057,2022-04-19 (Tuesday),Power  (Power) (52741),14,17:15:00
2058,2022-04-19 (Tuesday),Push  (Push) (52476),20,06:00:00
2059,2022-04-19 (Tuesday),Push  (Push) (52476),9,18:00:00
2060,2022-04-19 (Tuesday),PRIME (57332),4,06:45:00
2061,2022-04-20 (Wednesday),Power  (Power) (52741),14,11:30:00
2062,2022-04-20 (Wednesday),PRIME (57332),6,12:15:00
2063,2022-04-20 (Wednesday),Power  (Power) (52741),15,16:30:00
2064,2022-04-20 (Wednesday),Push  (Push) (52476),11,05:15:00
2065,2022-04-20 (Wednesday),Push  (Push) (52476),9,17:15:00
2066,2022-04-20 (Wednesday),Power  (Power) (52741),12,06:00:00
2067,2022-04-20 (Wednesday),Push  (Push) (52476),9,18:00:00
2068,2022-04-20 (Wednesday),Push  (Push) (52476),19,06:45:00
2069,2022-04-20 (Wednesday),Push  (Push) (52476),14,08:45:00
2070,2022-04-20 (Wednesday),Power  (Power) (52741),9,09:30:00
2071,2022-04-21 (Thursday),Push  (Push) (52476),16,11:30:00
2072,2022-04-21 (Thursday),PRIME (57332),3,15:45:00
2073,2022-04-21 (Thursday),Push  (Push) (52476),14,16:30:00
2074,2022-04-21 (Thursday),Power  (Power) (52741),12,05:15:00
2075,2022-04-21 (Thursday),Power  (Power) (52741),10,17:15:00
2076,2022-04-21 (Thursday),Push  (Push) (52476),14,06:00:00
2077,2022-04-21 (Thursday),PRIME (57332),4,06:45:00
2078,2022-04-21 (Thursday),Power  (Power) (52741),17,08:45:00
2079,2022-04-21 (Thursday),Push  (Push) (52476),15,09:30:00
2080,2022-04-22 (Friday),PRIME (57332),7,12:15:00
2081,2022-04-22 (Friday),PRIME (57332),3,15:45:00
2082,2022-04-22 (Friday),Push  (Push) (52476),10,05:15:00
2083,2022-04-22 (Friday),Power  (Power) (52741),15,06:00:00
2084,2022-04-22 (Friday),Push  (Push) (52476),11,06:45:00
2085,2022-04-22 (Friday),Push  (Push) (52476),11,08:45:00
2086,2022-04-22 (Friday),Power  (Power) (52741),19,09:30:00
2087,2022-04-23 (Saturday),Push  (Push) (52476),18,08:00:00
2088,2022-04-23 (Saturday),PRIME (57332),5,08:45:00
2089,2022-04-23 (Saturday),Power  (Power) (52741),15,09:30:00
2090,2022-04-25 (Monday),Power  (Power) (52741),11,11:30:00
2091,2022-04-25 (Monday),PRIME (57332),6,12:15:00
2092,2022-04-25 (Monday),Power  (Power) (52741),20,16:30:00
2093,2022-04-25 (Monday),Push  (Push) (52476),12,05:15:00
2094,2022-04-25 (Monday),Push  (Push) (52476),10,17:15:00
2095,2022-04-25 (Monday),Power  (Power) (52741),16,06:00:00
2096,2022-04-25 (Monday),Push  (Push) (52476),11,18:00:00
2097,2022-04-25 (Monday),Push  (Push) (52476),18,06:45:00
2098,2022-04-25 (Monday),Push  (Push) (52476),13,08:45:00
2099,2022-04-25 (Monday),Power  (Power) (52741),18,09:30:00
2100,2022-04-26 (Tuesday),Push  (Push) (52476),19,11:30:00
2101,2022-04-26 (Tuesday),PRIME (57332),3,15:45:00
2102,2022-04-26 (Tuesday),Push  (Push) (52476),11,16:30:00
2103,2022-04-26 (Tuesday),Power  (Power) (52741),7,05:15:00
2104,2022-04-26 (Tuesday),Power  (Power) (52741),15,17:15:00
2105,2022-04-26 (Tuesday),Push  (Push) (52476),17,06:00:00
2106,2022-04-26 (Tuesday),Push  (Push) (52476),11,18:00:00
2107,2022-04-26 (Tuesday),PRIME (57332),6,06:45:00
2108,2022-04-26 (Tuesday),Power  (Power) (52741),13,08:45:00
2109,2022-04-26 (Tuesday),Push  (Push) (52476),16,09:30:00
2110,2022-04-27 (Wednesday),Power  (Power) (52741),13,11:30:00
2111,2022-04-27 (Wednesday),PRIME (57332),4,12:15:00
2112,2022-04-27 (Wednesday),Power  (Power) (52741),6,16:30:00
2113,2022-04-27 (Wednesday),Push  (Push) (52476),11,05:15:00
2114,2022-04-27 (Wednesday),Push  (Push) (52476),16,17:15:00
2115,2022-04-27 (Wednesday),Power  (Power) (52741),9,06:00:00
2116,2022-04-27 (Wednesday),Push  (Push) (52476),16,06:45:00
2117,2022-04-27 (Wednesday),Push  (Push) (52476),19,08:45:00
2118,2022-04-27 (Wednesday),Power  (Power) (52741),7,09:30:00
2119,2022-04-28 (Thursday),Push  (Push) (52476),10,11:30:00
2120,2022-04-28 (Thursday),PRIME (57332),2,15:45:00
2121,2022-04-28 (Thursday),Push  (Push) (52476),8,16:30:00
2122,2022-04-28 (Thursday),Power  (Power) (52741),7,05:15:00
2123,2022-04-28 (Thursday),Power  (Power) (52741),13,17:15:00
2124,2022-04-28 (Thursday),Push  (Push) (52476),15,06:00:00
2125,2022-04-28 (Thursday),Push  (Push) (52476),17,18:00:00
2126,2022-04-28 (Thursday),Power  (Power) (52741),10,08:45:00
2127,2022-04-28 (Thursday),Push  (Push) (52476),16,09:30:00
2128,2022-04-29 (Friday),Push  (Push) (52476),8,11:30:00
2129,2022-04-29 (Friday),PRIME (57332),4,12:15:00
2130,2022-04-29 (Friday),PRIME (57332),2,15:45:00
2131,2022-04-29 (Friday),Power  (Power) (52741),12,16:30:00
2132,2022-04-29 (Friday),Push  (Push) (52476),10,05:15:00
2133,2022-04-29 (Friday),Push  (Push) (52476),15,17:15:00
2134,2022-04-29 (Friday),Power  (Power) (52741),14,06:00:00
2135,2022-04-29 (Friday),Push  (Push) (52476),15,06:45:00
2136,2022-04-29 (Friday),Push  (Push) (52476),12,08:45:00
2137,2022-04-29 (Friday),Power  (Power) (52741),16,09:30:00
2138,2022-04-30 (Saturday),Perform (52617),7,06:45:00
2139,2022-04-30 (Saturday),Push  (Push) (52476),20,08:00:00
2140,2022-04-30 (Saturday),PRIME (57332),3,08:45:00
2141,2022-04-30 (Saturday),Power  (Power) (52741),16,09:30:00
2142,2022-05-02 (Monday),Power  (Power) (52741),11,11:30:00
2143,2022-05-02 (Monday),PRIME (57332),8,12:15:00
2144,2022-05-02 (Monday),Power  (Power) (52741),16,16:30:00
2145,2022-05-02 (Monday),Push  (Push) (52476),15,05:15:00
2146,2022-05-02 (Monday),Push  (Push) (52476),13,17:15:00
2147,2022-05-02 (Monday),Power  (Power) (52741),17,06:00:00
2148,2022-05-02 (Monday),Push  (Push) (52476),12,18:00:00
2149,2022-05-02 (Monday),Push  (Push) (52476),16,06:45:00
2150,2022-05-02 (Monday),Push  (Push) (52476),15,08:45:00
2151,2022-05-02 (Monday),Power  (Power) (52741),11,09:30:00
2152,2022-05-03 (Tuesday),Push  (Push) (52476),19,11:30:00
2153,2022-05-03 (Tuesday),PRIME (57332),5,15:45:00
2154,2022-05-03 (Tuesday),Push  (Push) (52476),10,16:30:00
2155,2022-05-03 (Tuesday),Power  (Power) (52741),15,05:15:00
2156,2022-05-03 (Tuesday),Power  (Power) (52741),13,17:15:00
2157,2022-05-03 (Tuesday),Push  (Push) (52476),14,06:00:00
2158,2022-05-03 (Tuesday),Push  (Push) (52476),9,18:00:00
2159,2022-05-03 (Tuesday),PRIME (57332),5,06:45:00
2160,2022-05-03 (Tuesday),Power  (Power) (52741),12,08:45:00
2161,2022-05-03 (Tuesday),Push  (Push) (52476),12,09:30:00
2162,2022-05-04 (Wednesday),Power  (Power) (52741),12,11:30:00
2163,2022-05-04 (Wednesday),PRIME (57332),4,12:15:00
2164,2022-05-04 (Wednesday),Power  (Power) (52741),13,16:30:00
2165,2022-05-04 (Wednesday),Push  (Push) (52476),11,05:15:00
2166,2022-05-04 (Wednesday),Push  (Push) (52476),14,17:15:00
2167,2022-05-04 (Wednesday),Power  (Power) (52741),10,06:00:00
2168,2022-05-04 (Wednesday),Push  (Push) (52476),17,06:45:00
2169,2022-05-04 (Wednesday),Push  (Push) (52476),11,08:45:00
2170,2022-05-04 (Wednesday),Power  (Power) (52741),9,09:30:00
2171,2022-05-05 (Thursday),Push  (Push) (52476),8,11:30:00
2172,2022-05-05 (Thursday),PRIME (57332),5,15:45:00
2173,2022-05-05 (Thursday),Push  (Push) (52476),7,16:30:00
2174,2022-05-05 (Thursday),Power  (Power) (52741),10,05:15:00
2175,2022-05-05 (Thursday),Power  (Power) (52741),12,17:15:00
2176,2022-05-05 (Thursday),Push  (Push) (52476),17,06:00:00
2177,2022-05-05 (Thursday),Push  (Push) (52476),7,18:00:00
2178,2022-05-05 (Thursday),PRIME (57332),4,06:45:00
2179,2022-05-05 (Thursday),Power  (Power) (52741),14,08:45:00
2180,2022-05-05 (Thursday),Push  (Push) (52476),11,09:30:00
2181,2022-05-06 (Friday),Push  (Push) (52476),7,11:30:00
2182,2022-05-06 (Friday),PRIME (57332),7,12:15:00
2183,2022-05-06 (Friday),PRIME (57332),3,15:45:00
2184,2022-05-06 (Friday),Power  (Power) (52741),8,16:30:00
2185,2022-05-06 (Friday),Push  (Push) (52476),12,05:15:00
2186,2022-05-06 (Friday),Push  (Push) (52476),10,17:15:00
2187,2022-05-06 (Friday),Power  (Power) (52741),15,06:00:00
2188,2022-05-06 (Friday),Push  (Push) (52476),17,06:45:00
2189,2022-05-06 (Friday),Push  (Push) (52476),13,08:45:00
2190,2022-05-06 (Friday),Power  (Power) (52741),21,09:30:00
2191,2022-05-07 (Saturday),Perform (52617),5,06:45:00
2192,2022-05-07 (Saturday),Push  (Push) (52476),21,08:00:00
2193,2022-05-07 (Saturday),PRIME (57332),3,08:45:00
2194,2022-05-07 (Saturday),Power  (Power) (52741),11,09:30:00
2195,2022-05-09 (Monday),Power  (Power) (52741),8,11:30:00
2196,2022-05-09 (Monday),PRIME (57332),8,12:15:00
2197,2022-05-09 (Monday),Power  (Power) (52741),18,16:30:00
2198,2022-05-09 (Monday),Push  (Push) (52476),15,05:15:00
2199,2022-05-09 (Monday),Push  (Push) (52476),16,17:15:00
2200,2022-05-09 (Monday),Power  (Power) (52741),14,06:00:00
2201,2022-05-09 (Monday),Push  (Push) (52476),12,18:00:00
2202,2022-05-09 (Monday),Push  (Push) (52476),16,06:45:00
2203,2022-05-09 (Monday),Push  (Push) (52476),17,08:45:00
2204,2022-05-09 (Monday),Power  (Power) (52741),7,09:30:00
2205,2022-05-10 (Tuesday),Push  (Push) (52476),7,11:30:00
2206,2022-05-10 (Tuesday),PRIME (57332),8,15:45:00
2207,2022-05-10 (Tuesday),Push  (Push) (52476),13,16:30:00
2208,2022-05-10 (Tuesday),Power  (Power) (52741),15,05:15:00
2209,2022-05-10 (Tuesday),Power  (Power) (52741),7,17:15:00
2210,2022-05-10 (Tuesday),Push  (Push) (52476),14,06:00:00
2211,2022-05-10 (Tuesday),Push  (Push) (52476),12,18:00:00
2212,2022-05-10 (Tuesday),PRIME (57332),6,06:45:00
2213,2022-05-10 (Tuesday),Power  (Power) (52741),14,08:45:00
2214,2022-05-10 (Tuesday),Push  (Push) (52476),7,09:30:00
2215,2022-05-11 (Wednesday),Power  (Power) (52741),12,11:30:00
2216,2022-05-11 (Wednesday),PRIME (57332),7,12:15:00
2217,2022-05-11 (Wednesday),Power  (Power) (52741),17,16:30:00
2218,2022-05-11 (Wednesday),Push  (Push) (52476),14,05:15:00
2219,2022-05-11 (Wednesday),Push  (Push) (52476),10,17:15:00
2220,2022-05-11 (Wednesday),Power  (Power) (52741),15,06:00:00
2221,2022-05-11 (Wednesday),Push  (Push) (52476),19,06:45:00
2222,2022-05-11 (Wednesday),Push  (Push) (52476),18,08:45:00
2223,2022-05-11 (Wednesday),Power  (Power) (52741),5,09:30:00
2224,2022-05-12 (Thursday),Push  (Push) (52476),12,11:30:00
2225,2022-05-12 (Thursday),PRIME (57332),4,15:45:00
2226,2022-05-12 (Thursday),Push  (Push) (52476),16,16:30:00
2227,2022-05-12 (Thursday),Power  (Power) (52741),13,05:15:00
2228,2022-05-12 (Thursday),Power  (Power) (52741),7,17:15:00
2229,2022-05-12 (Thursday),Push  (Push) (52476),13,06:00:00
2230,2022-05-12 (Thursday),Push  (Push) (52476),10,18:00:00
2231,2022-05-12 (Thursday),PRIME (57332),6,06:45:00
2232,2022-05-12 (Thursday),Power  (Power) (52741),13,08:45:00
2233,2022-05-12 (Thursday),Push  (Push) (52476),10,09:30:00
2234,2022-05-13 (Friday),Push  (Push) (52476),13,11:30:00
2235,2022-05-13 (Friday),PRIME (57332),6,12:15:00
2236,2022-05-13 (Friday),PRIME (57332),3,15:45:00
2237,2022-05-13 (Friday),Power  (Power) (52741),14,16:30:00
2238,2022-05-13 (Friday),Push  (Push) (52476),10,05:15:00
2239,2022-05-13 (Friday),Push  (Push) (52476),13,17:15:00
2240,2022-05-13 (Friday),Power  (Power) (52741),12,06:00:00
2241,2022-05-13 (Friday),Push  (Push) (52476),17,06:45:00
2242,2022-05-13 (Friday),Push  (Push) (52476),12,08:45:00
2243,2022-05-13 (Friday),Power  (Power) (52741),14,09:30:00
2244,2022-05-14 (Saturday),Push  (Push) (52476),16,08:00:00
2245,2022-05-14 (Saturday),PRIME (57332),5,08:45:00
2246,2022-05-14 (Saturday),Power  (Power) (52741),13,09:30:00
2247,2022-05-16 (Monday),Power  (Power) (52741),9,11:30:00
2248,2022-05-16 (Monday),PRIME (57332),9,12:15:00
2249,2022-05-16 (Monday),Power  (Power) (52741),20,16:30:00
2250,2022-05-16 (Monday),Push  (Push) (52476),13,05:15:00
2251,2022-05-16 (Monday),PRIME (57332),3,17:15:00
2252,2022-05-16 (Monday),Power  (Power) (52741),12,06:00:00
2253,2022-05-16 (Monday),Push  (Push) (52476),14,18:00:00
2254,2022-05-16 (Monday),Push  (Push) (52476),18,06:45:00
2255,2022-05-16 (Monday),Push  (Push) (52476),21,08:45:00
2256,2022-05-16 (Monday),Power  (Power) (52741),16,09:30:00
2257,2022-05-17 (Tuesday),Push  (Push) (52476),11,11:30:00
2258,2022-05-17 (Tuesday),Specialty Class  (Power Prep) (52899),2,12:15:00
2259,2022-05-17 (Tuesday),PRIME (57332),4,15:45:00
2260,2022-05-17 (Tuesday),Push  (Push) (52476),20,16:30:00
2261,2022-05-17 (Tuesday),Power  (Power) (52741),12,05:15:00
2262,2022-05-17 (Tuesday),Power  (Power) (52741),10,17:15:00
2263,2022-05-17 (Tuesday),Push  (Push) (52476),17,06:00:00
2264,2022-05-17 (Tuesday),Push  (Push) (52476),10,18:00:00
2265,2022-05-17 (Tuesday),Power  (Power) (52741),17,08:45:00
2266,2022-05-17 (Tuesday),Push  (Push) (52476),12,09:30:00
2267,2022-05-18 (Wednesday),Power  (Power) (52741),10,11:30:00
2268,2022-05-18 (Wednesday),PRIME (57332),9,12:15:00
2269,2022-05-18 (Wednesday),Power  (Power) (52741),14,16:30:00
2270,2022-05-18 (Wednesday),Push  (Push) (52476),14,05:15:00
2271,2022-05-18 (Wednesday),Push  (Push) (52476),17,17:15:00
2272,2022-05-18 (Wednesday),Power  (Power) (52741),13,06:00:00
2273,2022-05-18 (Wednesday),PRIME (57332),2,18:00:00
2274,2022-05-18 (Wednesday),Push  (Push) (52476),16,06:45:00
2275,2022-05-18 (Wednesday),Push  (Push) (52476),19,08:45:00
2276,2022-05-18 (Wednesday),Power  (Power) (52741),6,09:30:00
2277,2022-05-19 (Thursday),Push  (Push) (52476),10,11:30:00
2278,2022-05-19 (Thursday),PRIME (57332),5,15:45:00
2279,2022-05-19 (Thursday),Push  (Push) (52476),16,16:30:00
2280,2022-05-19 (Thursday),Power  (Power) (52741),11,05:15:00
2281,2022-05-19 (Thursday),Power  (Power) (52741),9,17:15:00
2282,2022-05-19 (Thursday),Push  (Push) (52476),12,06:00:00
2283,2022-05-19 (Thursday),Push  (Push) (52476),10,18:00:00
2284,2022-05-19 (Thursday),PRIME (57332),5,06:45:00
2285,2022-05-19 (Thursday),Power  (Power) (52741),14,08:45:00
2286,2022-05-19 (Thursday),Push  (Push) (52476),10,09:30:00
2287,2022-05-20 (Friday),Push  (Push) (52476),12,11:30:00
2288,2022-05-20 (Friday),PRIME (57332),4,12:15:00
2289,2022-05-20 (Friday),PRIME (57332),2,15:45:00
2290,2022-05-20 (Friday),Power  (Power) (52741),15,16:30:00
2291,2022-05-20 (Friday),Push  (Push) (52476),10,05:15:00
2292,2022-05-20 (Friday),Push  (Push) (52476),4,17:15:00
2293,2022-05-20 (Friday),Power  (Power) (52741),15,06:00:00
2294,2022-05-20 (Friday),Push  (Push) (52476),16,06:45:00
2295,2022-05-20 (Friday),Push  (Push) (52476),14,08:45:00
2296,2022-05-20 (Friday),Power  (Power) (52741),23,09:30:00
2297,2022-05-21 (Saturday),Perform (52617),8,06:45:00
2298,2022-05-21 (Saturday),Push  (Push) (52476),14,08:00:00
2299,2022-05-21 (Saturday),PRIME (57332),5,08:45:00
2300,2022-05-21 (Saturday),Power  (Power) (52741),16,09:30:00
2301,2022-05-23 (Monday),Power  (Power) (52741),13,11:30:00
2302,2022-05-23 (Monday),PRIME (57332),5,12:15:00
2303,2022-05-23 (Monday),Power  (Power) (52741),22,16:30:00
2304,2022-05-23 (Monday),Push  (Push) (52476),12,05:15:00
2305,2022-05-23 (Monday),PRIME (57332),4,17:15:00
2306,2022-05-23 (Monday),Power  (Power) (52741),12,06:00:00
2307,2022-05-23 (Monday),Push  (Push) (52476),20,18:00:00
2308,2022-05-23 (Monday),Push  (Push) (52476),16,06:45:00
2309,2022-05-23 (Monday),Push  (Push) (52476),19,08:45:00
2310,2022-05-23 (Monday),Power  (Power) (52741),7,09:30:00
2311,2022-05-24 (Tuesday),Push  (Push) (52476),16,11:30:00
2312,2022-05-24 (Tuesday),PRIME (57332),3,15:45:00
2313,2022-05-24 (Tuesday),Push  (Push) (52476),9,16:30:00
2314,2022-05-24 (Tuesday),Power  (Power) (52741),16,05:15:00
2315,2022-05-24 (Tuesday),Power  (Power) (52741),15,17:15:00
2316,2022-05-24 (Tuesday),Push  (Push) (52476),11,06:00:00
2317,2022-05-24 (Tuesday),Push  (Push) (52476),5,18:00:00
2318,2022-05-24 (Tuesday),PRIME (57332),5,06:45:00
2319,2022-05-24 (Tuesday),Power  (Power) (52741),12,08:45:00
2320,2022-05-24 (Tuesday),Push  (Push) (52476),11,09:30:00
2321,2022-05-25 (Wednesday),Power  (Power) (52741),8,11:30:00
2322,2022-05-25 (Wednesday),PRIME (57332),3,12:15:00
2323,2022-05-25 (Wednesday),Power  (Power) (52741),14,16:30:00
2324,2022-05-25 (Wednesday),Push  (Push) (52476),13,05:15:00
2325,2022-05-25 (Wednesday),Push  (Push) (52476),16,17:15:00
2326,2022-05-25 (Wednesday),Power  (Power) (52741),15,06:00:00
2327,2022-05-25 (Wednesday),PRIME (57332),3,18:00:00
2328,2022-05-25 (Wednesday),Push  (Push) (52476),18,06:45:00
2329,2022-05-25 (Wednesday),Push  (Push) (52476),13,08:45:00
2330,2022-05-25 (Wednesday),Power  (Power) (52741),13,09:30:00
2331,2022-05-26 (Thursday),Push  (Push) (52476),17,11:30:00
2332,2022-05-26 (Thursday),Push  (Push) (52476),8,16:30:00
2333,2022-05-26 (Thursday),Power  (Power) (52741),12,05:15:00
2334,2022-05-26 (Thursday),Power  (Power) (52741),9,17:15:00
2335,2022-05-26 (Thursday),Push  (Push) (52476),18,06:00:00
2336,2022-05-26 (Thursday),Push  (Push) (52476),10,18:00:00
2337,2022-05-26 (Thursday),PRIME (57332),7,06:45:00
2338,2022-05-26 (Thursday),Power  (Power) (52741),17,08:45:00
2339,2022-05-26 (Thursday),Push  (Push) (52476),14,09:30:00
2340,2022-05-27 (Friday),Push  (Push) (52476),7,11:30:00
2341,2022-05-27 (Friday),PRIME (57332),5,12:15:00
2342,2022-05-27 (Friday),PRIME (57332),2,15:45:00
2343,2022-05-27 (Friday),Power  (Power) (52741),7,16:30:00
2344,2022-05-27 (Friday),Push  (Push) (52476),6,05:15:00
2345,2022-05-27 (Friday),Power  (Power) (52741),20,06:15:00
2346,2022-05-27 (Friday),Push  (Push) (52476),16,07:15:00
2347,2022-05-27 (Friday),Push  (Push) (52476),18,08:45:00
2348,2022-05-27 (Friday),Power  (Power) (52741),13,09:45:00
2349,2022-05-28 (Saturday),Push  (Push) (52476),20,08:00:00
2350,2022-05-28 (Saturday),PRIME (57332),5,08:45:00
2351,2022-05-28 (Saturday),Power  (Power) (52741),15,09:30:00
2352,2022-05-31 (Tuesday),Power  (Power) (52741),13,11:30:00
2353,2022-05-31 (Tuesday),PRIME (57332),6,15:45:00
2354,2022-05-31 (Tuesday),Push  (Push) (52476),20,16:30:00
2355,2022-05-31 (Tuesday),Power  (Power) (52741),11,05:15:00
2356,2022-05-31 (Tuesday),Power  (Power) (52741),11,17:15:00
2357,2022-05-31 (Tuesday),Push  (Push) (52476),17,06:00:00
2358,2022-05-31 (Tuesday),Push  (Push) (52476),20,18:00:00
2359,2022-05-31 (Tuesday),PRIME (57332),5,06:45:00
2360,2022-05-31 (Tuesday),Power  (Power) (52741),10,08:45:00
2361,2022-05-31 (Tuesday),Push  (Push) (52476),18,09:30:00
2362,2022-06-01 (Wednesday),Push  (Push) (52476),15,11:30:00
2363,2022-06-01 (Wednesday),PRIME (57332),7,12:15:00
2364,2022-06-01 (Wednesday),Power  (Power) (52741),16,16:30:00
2365,2022-06-01 (Wednesday),Push  (Push) (52476),11,05:15:00
2366,2022-06-01 (Wednesday),Push  (Push) (52476),16,17:15:00
2367,2022-06-01 (Wednesday),Power  (Power) (52741),16,06:00:00
2368,2022-06-01 (Wednesday),PRIME (57332),2,18:00:00
2369,2022-06-01 (Wednesday),Push  (Push) (52476),19,06:45:00
2370,2022-06-01 (Wednesday),Push  (Push) (52476),16,08:45:00
2371,2022-06-01 (Wednesday),Power  (Power) (52741),13,09:30:00
2372,2022-06-02 (Thursday),Power  (Power) (52741),14,11:30:00
2373,2022-06-02 (Thursday),PRIME (57332),3,15:45:00
2374,2022-06-02 (Thursday),Push  (Push) (52476),10,16:30:00
2375,2022-06-02 (Thursday),Power  (Power) (52741),9,05:15:00
2376,2022-06-02 (Thursday),Power  (Power) (52741),20,17:15:00
2377,2022-06-02 (Thursday),Push  (Push) (52476),16,06:00:00
2378,2022-06-02 (Thursday),Push  (Push) (52476),13,18:00:00
2379,2022-06-02 (Thursday),PRIME (57332),6,06:45:00
2380,2022-06-02 (Thursday),Power  (Power) (52741),8,08:45:00
2381,2022-06-02 (Thursday),Push  (Push) (52476),19,09:30:00
2382,2022-06-03 (Friday),Push  (Push) (52476),13,11:30:00
2383,2022-06-03 (Friday),PRIME (57332),4,12:15:00
2384,2022-06-03 (Friday),PRIME (57332),3,15:45:00
2385,2022-06-03 (Friday),Power  (Power) (52741),11,16:30:00
2386,2022-06-03 (Friday),Push  (Push) (52476),10,05:15:00
2387,2022-06-03 (Friday),Push  (Push) (52476),5,17:15:00
2388,2022-06-03 (Friday),Power  (Power) (52741),15,06:00:00
2389,2022-06-03 (Friday),Push  (Push) (52476),17,06:45:00
2390,2022-06-03 (Friday),Push  (Push) (52476),18,08:45:00
2391,2022-06-03 (Friday),Power  (Power) (52741),19,09:30:00
2392,2022-06-04 (Saturday),Push  (Push) (52476),14,08:00:00
2393,2022-06-04 (Saturday),PRIME (57332),8,08:45:00
2394,2022-06-04 (Saturday),Power  (Power) (52741),17,09:30:00
2395,2022-06-06 (Monday),Power  (Power) (52741),18,11:30:00
2396,2022-06-06 (Monday),PRIME (57332),6,12:15:00
2397,2022-06-06 (Monday),Power  (Power) (52741),19,16:30:00
